588.71	2.0927	0.18327	588.71	2.0927	0.18327	588.71	1.8384	0.17509	
590.29	2.0918	0.18098	590.29	2.0918	0.18098	590.29	1.8381	0.17408	
591.87	2.0915	0.17862	591.87	2.0915	0.17862	591.87	1.8371	0.17306	
593.45	2.0919	0.17607	593.45	2.0919	0.17607	593.45	1.8363	0.17274	
595.03	2.0927	0.17273	595.03	2.0927	0.17273	595.03	1.8364	0.1716	
596.62	2.0939	0.16929	596.62	2.0939	0.16929	596.62	1.8369	0.17189	
598.2	2.0954	0.1656	598.2	2.0954	0.1656	598.2	1.8372	0.17324	
599.78	2.0976	0.16135	599.78	2.0976	0.16135	599.78	1.8387	0.17506	
601.36	2.0997	0.15616	601.36	2.0997	0.15616	601.36	1.8419	0.17654	
602.94	2.1015	0.15034	602.94	2.1015	0.15034	602.94	1.8442	0.17756	
604.52	2.1031	0.14428	604.52	2.1031	0.14428	604.52	1.8474	0.18002	
606.1	2.1041	0.13699	606.1	2.1041	0.13699	606.1	1.8515	0.18068	
607.69	2.1044	0.12933	607.69	2.1044	0.12933	607.69	1.8564	0.1817	
609.27	2.1045	0.12181	609.27	2.1045	0.12181	609.27	1.8619	0.18396	
610.85	2.1038	0.11409	610.85	2.1038	0.11409	610.85	1.8682	0.18534	
612.43	2.1024	0.10563	612.43	2.1024	0.10563	612.43	1.8747	0.18495	
614.01	2.1005	0.097921	614.01	2.1005	0.097921	614.01	1.8823	0.18526	
615.59	2.0978	0.090311	615.59	2.0978	0.090311	615.59	1.8903	0.18577	
617.17	2.0947	0.082749	617.17	2.0947	0.082749	617.17	1.8985	0.18325	
618.75	2.091	0.075138	618.75	2.091	0.075138	618.75	1.9074	0.17989	
620.33	2.0868	0.068375	620.33	2.0868	0.068375	620.33	1.9153	0.17753	
621.91	2.0826	0.062198	621.91	2.0826	0.062198	621.91	1.9253	0.1737	
623.49	2.078	0.056049	623.49	2.078	0.056049	623.49	1.933	0.16687	
625.07	2.0733	0.04989	625.07	2.0733	0.04989	625.07	1.9388	0.15906	
626.65	2.0677	0.044401	626.65	2.0677	0.044401	626.65	1.9451	0.15306	
628.23	2.0618	0.03959	628.23	2.0618	0.03959	628.23	1.9527	0.14684	
